session_id,alternative_id,mode,carrier,service_identifier,service_tier,departure_window,raw_cost,raw_duration,raw_distance,transfer_count,carbon_estimate_kg,p_on_time,p_severe_delay,p_cancelled,source_dataset,source_record_id
S0002166,S0002166_A2,Flight,Indigo,6E-5217,Economy,Evening,4069.0,3.75,1033.5,1,159.16,0.88,0.03,0.01,canonical_flights.parquet,flight_6E-5217_79993
S0002166,S0002166_A3,Rail,Drnt,12264,Premium 2-Tier AC,Evening,2418.34,11.88,856.5,0,27.41,0.65,0.1,0.03,canonical_train_routes.parquet,train_12264_KRLS_KMST
S0002166,S0002166_A4,Rail,Exp,09715,Standard Sleeper,Evening,265.3,12.25,510.2,0,16.33,0.65,0.1,0.03,canonical_train_routes.parquet,train_09715_KRLS_MUO
S0002167,S0002167_A1,Flight,Vistara,UK-898,Economy,Early Morning,5823.0,6.5,1265.6,1,194.9,0.88,0.03,0.01,canonical_flights.parquet,flight_UK-898_157090
S0002167,S0002167_A2,Flight,Air India,AI-525,Economy,Early Morning,4172.0,17.0,1265.6,1,194.9,0.88,0.03,0.01,canonical_flights.parquet,flight_AI-525_156787
S0002167,S0002167_A3,Rail,SF,12645,2-Tier AC,Early Morning,1455.29,9.83,636.6,0,20.37,0.65,0.1,0.03,canonical_train_routes.parquet,train_12645_SCI_NZM
S0002167,S0002167_A4,Rail,SF,12803,2-Tier AC,Early Morning,1455.29,9.83,636.6,0,20.37,0.65,0.1,0.03,canonical_train_routes.parquet,train_12803_SCI_NZM
S0002168,S0002168_A1,Flight,Vistara,UK-951,Economy,Afternoon,2700.0,2.17,1137.1,0,175.11,0.88,0.03,0.01,canonical_flights.parquet,flight_UK-951_6610
S0002168,S0002168_A2,Flight,Vistara,UK-819,Business,Afternoon,53164.0,7.58,1137.1,1,175.11,0.88,0.03,0.01,canonical_flights.parquet,flight_UK-819_211277
S0002168,S0002168_A3,Rail,GR,12910,3-Tier AC,Afternoon,2014.73,16.5,1330.9,0,42.59,0.65,0.1,0.03,canonical_train_routes.parquet,train_12910_NZM_BDTS
S0002168,S0002168_A4,Rail,Exp,15646,3-Tier AC,Afternoon,616.58,7.73,386.2,0,12.36,0.4558,0.3748,0.0982,canonical_train_routes.parquet,train_15646_BDI_LTT
S0002169,S0002169_A1,Flight,Air India,AI-402,Business,Morning,57103.0,22.5,1385.2,1,213.32,0.88,0.03,0.01,canonical_flights.parquet,flight_AI-402_272751
S0002169,S0002169_A2,Rail,Exp,11447,3-Tier AC,Morning,3384.77,18.0,2256.6,0,72.21,0.65,0.1,0.03,canonical_train_routes.parquet,train_11447_HWHG_MSAE
S0002170,S0002170_A1,Flight,Vistara,UK-814,Business,Night,56588.0,19.83,456.1,1,70.24,0.88,0.03,0.01,canonical_flights.parquet,flight_UK-814_258058
S0002170,S0002170_A2,Flight,Air India,AI-808,Business,Night,56476.0,13.5,456.1,1,70.24,0.88,0.03,0.01,canonical_flights.parquet,flight_AI-808_256595
S0002170,S0002170_A3,Rail,SF,12647,2-Tier AC,Night,41960.34,28.83,19216.9,0,614.94,0.65,0.1,0.03,canonical_train_routes.parquet,train_12647_SBC_SCI
S0002171,S0002171_A1,Flight,Vistara,UK-970,Business,Morning,72125.0,14.0,1033.5,1,159.16,0.88,0.03,0.01,canonical_flights.parquet,flight_UK-970_242788
S0002171,S0002171_A2,Flight,Vistara,UK-994,Economy,Morning,4249.0,12.33,1033.5,1,159.16,0.88,0.03,0.01,canonical_flights.parquet,flight_UK-994_79685
S0002171,S0002171_A3,Flight,Vistara,UK-970,Business,Morning,82877.0,7.58,1033.5,1,159.16,0.88,0.03,0.01,canonical_flights.parquet,flight_UK-970_241835
S0002171,S0002171_A4,Rail,Exp,16529,3-Tier AC,Morning,230.0,2.52,125.0,0,4.0,0.65,0.1,0.03,canonical_train_routes.parquet,train_16529_DR_KMST
S0002172,S0002172_A1,Flight,Vistara,UK-866,Business,Night,37985.0,23.25,456.1,1,70.24,0.88,0.03,0.01,canonical_flights.parquet,flight_UK-866_256555
S0002172,S0002172_A2,Flight,Air India,AI-808,Business,Night,56476.0,22.33,456.1,1,70.24,0.88,0.03,0.01,canonical_flights.parquet,flight_AI-808_258336
S0002172,S0002172_A3,Flight,Indigo,6E-855,Economy,Night,2343.0,1.25,456.1,0,70.24,0.88,0.03,0.01,canonical_flights.parquet,flight_6E-855_115142
S0002172,S0002172_A4,Rail,GR,08470,3-Tier AC,Night,28002.5,22.87,18890.2,0,604.49,0.65,0.1,0.03,canonical_train_routes.parquet,train_08470_SBC_SCM
S0002172,S0002172_A5,Rail,Exp,15024,3-Tier AC,Night,2277.73,34.67,1508.6,0,48.28,0.65,0.1,0.03,canonical_train_routes.parquet,train_15024_YPR_SCI
S0002173,S0002173_A1,Flight,Indigo,6E-684,Economy,Night,1714.0,1.17,456.1,0,70.24,0.88,0.03,0.01,canonical_flights.parquet,flight_6E-684_115276
S0002173,S0002173_A2,Rail,Exp,17311,2-Tier AC,Night,1390.76,14.9,607.0,0,19.42,0.65,0.1,0.03,canonical_train_routes.parquet,train_17311_SDVL_VSG
S0002173,S0002173_A3,Rail,Exp,16506,3-Tier AC,Night,1992.68,28.68,1316.0,0,42.11,0.65,0.1,0.03,canonical_train_routes.parquet,train_16506_SDVL_SCH
S0002174,S0002174_A1,Flight,Vistara,UK-866,Economy,Night,4111.0,10.42,1708.8,1,263.16,0.88,0.03,0.01,canonical_flights.parquet,flight_UK-866_91132
S0002174,S0002174_A2,Flight,Indigo,6E-747,Economy,Night,5116.0,9.42,1708.8,1,263.16,0.88,0.03,0.01,canonical_flights.parquet,flight_6E-747_91658
S0002174,S0002174_A3,Rail,SF,12647,2-Tier AC,Night,43348.13,39.0,19853.5,0,635.31,0.65,0.1,0.03,canonical_train_routes.parquet,train_12647_SBC_NZM
S0002175,S0002175_A1,Flight,Vistara,UK-951,Economy,Afternoon,4979.0,5.58,1759.4,1,270.95,0.88,0.03,0.01,canonical_flights.parquet,flight_UK-951_37870
S0002175,S0002175_A2,Flight,GO FIRST,G8-392,Economy,Afternoon,4896.0,7.33,1759.4,1,270.95,0.88,0.03,0.01,canonical_flights.parquet,flight_G8-392_37897
S0002175,S0002175_A3,Rail,SF,12780,3-Tier AC,Afternoon,2551.08,29.0,1693.3,0,54.19,0.65,0.1,0.03,canonical_train_routes.parquet,train_12780_NZM_MSR
S0002176,S0002176_A1,Flight,Indigo,6E-255,Economy,Morning,5178.0,11.75,1546.8,1,238.21,0.88,0.03,0.01,canonical_flights.parquet,flight_6E-255_105609
S0002176,S0002176_A2,Rail,Exp,15901,3-Tier AC,Morning,245765.11,18.0,166027.1,0,5312.87,0.6268,0.2328,0.0,canonical_train_routes.parquet,train_15901_SBC_HWH
S0002176,S0002176_A3,Rail,Exp,15902,3-Tier AC,Morning,5865.4,18.0,3932.7,0,125.85,0.6268,0.2328,0.0,canonical_train_routes.parquet,train_15902_SBC_HWH
S0002177,S0002177_A1,Flight,Vistara,UK-863,Economy,Morning,3334.0,24.0,622.7,1,95.9,0.88,0.03,0.01,canonical_flights.parquet,flight_UK-863_76508
S0002177,S0002177_A2,Rail,SF,12519,Standard Sleeper,Morning,9037.29,18.0,17379.4,0,556.14,0.65,0.1,0.03,canonical_train_routes.parquet,train_12519_LTT_SCKR
S0002177,S0002177_A3,Rail,Exp,19260,Standard Sleeper,Morning,1559.58,18.0,2999.2,0,95.97,0.65,0.1,0.03,canonical_train_routes.parquet,train_19260_KLMG_SCH
S0002178,S0002178_A1,Flight,Vistara,UK-822,Business,Morning,53552.0,4.75,1759.4,1,270.95,0.88,0.03,0.01,canonical_flights.parquet,flight_UK-822_288118
S0002178,S0002178_A2,Rail,SF,12288,2-Tier AC,Morning,307.74,2.22,110.2,0,3.53,0.65,0.1,0.03,canonical_train_routes.parquet,train_12288_MSP_NZM
S0002179,S0002179_A1,Flight,Indigo,6E-5369,Economy,Evening,7131.0,1.5,622.7,0,95.9,0.88,0.03,0.01,canonical_flights.parquet,flight_6E-5369_158803
S0002179,S0002179_A2,Flight,Air India,AI-9891,Economy,Evening,7895.0,17.08,622.7,2,95.9,0.88,0.03,0.01,canonical_flights.parquet,flight_AI-9891_164006
S0002179,S0002179_A3,Flight,Vistara,UK-894,Economy,Evening,3876.0,25.75,622.7,1,95.9,0.88,0.03,0.01,canonical_flights.parquet,flight_UK-894_160453
S0002179,S0002179_A4,Rail,SF,12483,2-Tier AC,Evening,1234.24,9.05,535.2,0,17.13,0.65,0.1,0.03,canonical_train_routes.parquet,train_12483_SCH_KRLS
S0002179,S0002179_A5,Rail,SF,12936,3-Tier AC,Evening,393.69,4.15,235.6,0,7.54,0.65,0.1,0.03,canonical_train_routes.parquet,train_12936_SCH_BDTS
S0002180,S0002180_A1,Flight,Air India,AI-806,Economy,Morning,2464.0,2.25,1137.1,0,175.11,0.88,0.03,0.01,canonical_flights.parquet,flight_AI-806_49304
S0002180,S0002180_A2,Flight,Vistara,UK-863,Business,Morning,53152.0,11.42,1137.1,1,175.11,0.88,0.03,0.01,canonical_flights.parquet,flight_UK-863_227527
S0002180,S0002180_A3,Flight,Air India,AI-625,Economy,Morning,5219.0,13.42,1137.1,1,175.11,0.88,0.03,0.01,canonical_flights.parquet,flight_AI-625_49178
S0002180,S0002180_A4,Rail,SF,12519,3-Tier AC,Morning,25160.01,18.0,16969.6,0,543.03,0.65,0.1,0.03,canonical_train_routes.parquet,train_12519_LTT_BDI
S0002181,S0002181_A1,Flight,Vistara,UK-708,Business,Night,68415.0,12.25,1546.8,1,238.21,0.88,0.03,0.01,canonical_flights.parquet,flight_UK-708_268506
S0002181,S0002181_A2,Flight,SpiceJet,SG-406,Economy,Night,4387.0,2.67,1546.8,0,238.21,0.88,0.03,0.01,canonical_flights.parquet,flight_SG-406_138839
S0002181,S0002181_A3,Flight,GO FIRST,G8-125,Economy,Night,4433.0,11.08,1546.8,1,238.21,0.88,0.03,0.01,canonical_flights.parquet,flight_G8-125_141713
S0002181,S0002181_A4,Rail,Exp,15228,Standard Sleeper,Night,1029.18,36.08,1979.2,0,63.33,0.65,0.1,0.03,canonical_train_routes.parquet,train_15228_HWH_YPR
S0002182,S0002182_A1,Flight,Air India,AI-442,Economy,Afternoon,5943.0,3.75,1137.1,1,175.11,0.88,0.03,0.01,canonical_flights.parquet,flight_AI-442_43582
S0002182,S0002182_A2,Flight,Vistara,UK-902,Business,Afternoon,34460.0,2.33,1137.1,0,175.11,0.88,0.03,0.01,canonical_flights.parquet,flight_UK-902_226931
S0002182,S0002182_A3,Rail,Exp,15268,2-Tier AC,Afternoon,909.42,7.7,386.2,0,12.36,0.65,0.1,0.03,canonical_train_routes.parquet,train_15268_LTT_BDI
S0002183,S0002183_A1,Flight,Air India,AI-573,Economy,Afternoon,12844.0,8.42,456.1,1,70.24,0.88,0.03,0.01,canonical_flights.parquet,flight_AI-573_110768
S0002183,S0002183_A2,Flight,Indigo,6E-841,Economy,Afternoon,4338.0,7.5,456.1,1,70.24,0.88,0.03,0.01,canonical_flights.parquet,flight_6E-841_110699
S0002183,S0002183_A3,Rail,Exp,18464,Standard Sleeper,Afternoon,9831.48,23.7,18906.7,0,605.01,0.65,0.1,0.03,canonical_train_routes.parquet,train_18464_SBC_SCM
S0002183,S0002183_A4,Rail,SKr,12629,3-Tier AC,Afternoon,28393.81,34.8,19154.6,0,612.95,0.65,0.1,0.03,canonical_train_routes.parquet,train_12629_SDVL_SCI
S0002184,S0002184_A1,Flight,Vistara,UK-820,Business,Evening,60508.0,15.75,1546.8,1,238.21,0.88,0.03,0.01,canonical_flights.parquet,flight_UK-820_255399
S0002184,S0002184_A2,Flight,AirAsia,I5-592,Economy,Evening,5179.0,2.42,1546.8,0,238.21,0.88,0.03,0.01,canonical_flights.parquet,flight_I5-592_103900
S0002184,S0002184_A3,Rail,SF,12864,2-Tier AC,Evening,4219.31,34.58,1904.5,0,60.94,0.6268,0.2328,0.0,canonical_train_routes.parquet,train_12864_YPR_HWH
S0002185,S0002185_A1,Flight,Air India,AI-766,Economy,Morning,7050.0,9.58,1033.5,1,159.16,0.88,0.03,0.01,canonical_flights.parquet,flight_AI-766_190586
S0002185,S0002185_A2,Flight,Air India,AI-9894,Economy,Morning,5950.0,28.33,1033.5,1,159.16,0.88,0.03,0.01,canonical_flights.parquet,flight_AI-9894_192128
S0002185,S0002185_A3,Rail,SF,09021,3-Tier AC,Morning,2431.2,18.0,1612.3,0,51.59,0.65,0.1,0.03,canonical_train_routes.parquet,train_09021_MSBR_BDTS
S0002186,S0002186_A1,Flight,Indigo,6E-416,Economy,Evening,5843.0,6.17,1665.7,1,256.52,0.88,0.03,0.01,canonical_flights.parquet,flight_6E-416_65209
S0002186,S0002186_A2,Flight,SpiceJet,SG-8158,Economy,Evening,6093.0,12.58,1665.7,1,256.52,0.88,0.03,0.01,canonical_flights.parquet,flight_SG-8158_70267
S0002186,S0002186_A3,Rail,Raj,12432,Premium Standard Sleeper,Evening,935.22,21.77,1438.8,0,46.04,0.65,0.1,0.03,canonical_train_routes.parquet,train_12432_KRLS_SHMI
S0002186,S0002186_A4,Rail,SF,12961,2-Tier AC,Evening,1780.54,13.63,785.8,0,25.15,0.65,0.1,0.03,canonical_train_routes.parquet,train_12961_BDTS_LMNR
S0002187,S0002187_A1,Flight,Air India,AI-9894,Economy,Morning,9768.0,10.0,1759.4,1,270.95,0.88,0.03,0.01,canonical_flights.parquet,flight_AI-9894_181644
S0002187,S0002187_A2,Flight,Vistara,UK-822,Economy,Morning,8803.0,14.0,1759.4,1,270.95,0.88,0.03,0.01,canonical_flights.parquet,flight_UK-822_182764
S0002187,S0002187_A3,Rail,Exp,21068,3-Tier AC,Morning,371.19,4.2,220.4,0,7.05,0.65,0.1,0.03,canonical_train_routes.parquet,train_21068_MUO_BDI
S0002187,S0002187_A4,Rail,Exp,17037,3-Tier AC,Morning,3412.74,18.0,2275.5,0,72.82,0.65,0.1,0.03,canonical_train_routes.parquet,train_17037_GUSB_BDI
S0002188,S0002188_A1,Flight,AirAsia,I5-942,Economy,Afternoon,2747.0,12.25,1137.1,1,175.11,0.88,0.03,0.01,canonical_flights.parquet,flight_I5-942_51649
S0002188,S0002188_A2,Flight,Indigo,6E-6234,Economy,Afternoon,4342.0,3.83,1137.1,1,175.11,0.88,0.03,0.01,canonical_flights.parquet,flight_6E-6234_49974
S0002188,S0002188_A3,Flight,Vistara,UK-902,Economy,Afternoon,5943.0,2.33,1137.1,0,175.11,0.88,0.03,0.01,canonical_flights.parquet,flight_UK-902_45222
S0002188,S0002188_A4,Rail,SF,12139,Standard Sleeper,Afternoon,205.14,7.12,394.5,0,12.62,0.65,0.1,0.03,canonical_train_routes.parquet,train_12139_DR_BDI
S0002189,S0002189_A1,Flight,Indigo,6E-905,Economy,Afternoon,6729.0,8.92,507.8,1,78.2,0.88,0.03,0.01,canonical_flights.parquet,flight_6E-905_178977
S0002189,S0002189_A2,Flight,Vistara,UK-878,Economy,Afternoon,8641.0,7.0,507.8,1,78.2,0.88,0.03,0.01,canonical_flights.parquet,flight_UK-878_177453
S0002189,S0002189_A3,Rail,SF,12944,Standard Sleeper,Afternoon,110.6,4.13,212.7,0,6.81,0.65,0.1,0.03,canonical_train_routes.parquet,train_12944_SCI_MUO
S0002190,S0002190_A1,Flight,GO FIRST,G8-509,Economy,Early Morning,6132.0,16.58,1265.6,1,194.9,0.88,0.03,0.01,canonical_flights.parquet,flight_G8-509_153770
S0002190,S0002190_A2,Flight,Air India,AI-559,Economy,Early Morning,2276.0,2.5,1265.6,0,194.9,0.88,0.03,0.01,canonical_flights.parquet,flight_AI-559_157448
S0002190,S0002190_A3,Rail,Raj,12493,Premium Standard Sleeper,Early Morning,12502.23,22.0,19234.2,0,615.49,0.65,0.1,0.03,canonical_train_routes.parquet,train_12493_SC_NZM
S0002191,S0002191_A1,Flight,Vistara,UK-708,Business,Night,52175.0,20.58,1207.2,1,185.91,0.88,0.03,0.01,canonical_flights.parquet,flight_UK-708_271819
S0002191,S0002191_A2,Flight,Air India,AI-770,Economy,Night,4724.0,14.0,1207.2,1,185.91,0.88,0.03,0.01,canonical_flights.parquet,flight_AI-770_144321
S0002191,S0002191_A3,Rail,GR,12517,3-Tier AC,Night,611.4,7.2,382.7,0,12.25,0.1038,0.3577,0.0,canonical_train_routes.parquet,train_12517_KOAA_HCR
S0002192,S0002192_A1,Flight,Indigo,6E-5236,Economy,Early Morning,3050.0,5.58,1033.5,1,159.16,0.88,0.03,0.01,canonical_flights.parquet,flight_6E-5236_80378
S0002192,S0002192_A2,Flight,Air India,AI-673,Economy,Early Morning,13818.0,13.42,1033.5,1,159.16,0.88,0.03,0.01,canonical_flights.parquet,flight_AI-673_77823
S0002192,S0002192_A3,Flight,Indigo,6E-5236,Economy,Early Morning,2730.0,5.58,1033.5,1,159.16,0.88,0.03,0.01,canonical_flights.parquet,flight_6E-5236_82263
S0002192,S0002192_A4,Rail,Exp,15667,3-Tier AC,Early Morning,2168.36,33.3,1434.7,0,45.91,0.65,0.1,0.03,canonical_train_routes.parquet,train_15667_KRLS_MSK
S0002193,S0002193_A1,Flight,Vistara,UK-814,Business,Night,99680.0,14.42,834.4,1,128.5,0.88,0.03,0.01,canonical_flights.parquet,flight_UK-814_249074
S0002193,S0002193_A2,Rail,Exp,16332,3-Tier AC,Night,1634.96,22.62,1074.3,0,34.38,0.65,0.1,0.03,canonical_train_routes.parquet,train_16332_CSDR_DR
S0002193,S0002193_A3,Rail,Exp,16530,3-Tier AC,Night,27234.52,23.23,18371.3,0,587.88,0.65,0.1,0.03,canonical_train_routes.parquet,train_16530_SBC_DR
S0002194,S0002194_A1,Flight,Indigo,6E-566,Economy,Night,6489.0,11.42,1546.8,1,238.21,0.88,0.03,0.01,canonical_flights.parquet,flight_6E-566_138304
S0002194,S0002194_A2,Flight,AirAsia,I5-2991,Economy,Night,3862.0,2.83,1546.8,0,238.21,0.88,0.03,0.01,canonical_flights.parquet,flight_I5-2991_142113
S0002194,S0002194_A3,Flight,Air India,AI-770,Business,Night,60978.0,27.67,1546.8,1,238.21,0.88,0.03,0.01,canonical_flights.parquet,flight_AI-770_267619
S0002194,S0002194_A4,Rail,Exp,17210,3-Tier AC,Night,1247.5,16.58,812.5,0,26.0,0.4099,0.4444,0.0603,canonical_train_routes.parquet,train_17210_LKSH_SBC
S0002194,S0002194_A5,Rail,SF,12863,Standard Sleeper,Night,989.98,35.33,1903.8,0,60.92,0.65,0.1,0.03,canonical_train_routes.parquet,train_12863_HWH_YPR
S0002195,S0002195_A1,Flight,Air India,AI-441,Business,Evening,45257.0,13.5,1759.4,1,270.95,0.88,0.03,0.01,canonical_flights.parquet,flight_AI-441_223585
S0002195,S0002195_A2,Flight,Air India,AI-537,Business,Evening,27864.0,2.75,1759.4,0,270.95,0.88,0.03,0.01,canonical_flights.parquet,flight_AI-537_224611
S0002195,S0002195_A3,Flight,Vistara,UK-941,Economy,Evening,4979.0,6.33,1759.4,1,270.95,0.88,0.03,0.01,canonical_flights.parquet,flight_UK-941_37503
S0002195,S0002195_A4,Rail,SF,12818,3-Tier AC,Evening,1232.26,11.75,802.2,0,25.67,0.65,0.1,0.03,canonical_train_routes.parquet,train_12818_ANVT_KMS
S0002196,S0002196_A1,Flight,Air India,AI-681,Economy,Evening,5495.0,28.0,1137.1,1,175.11,0.88,0.03,0.01,canonical_flights.parquet,flight_AI-681_48520
S0002196,S0002196_A2,Flight,GO FIRST,G8-7538,Economy,Evening,2339.0,2.08,1137.1,0,175.11,0.88,0.03,0.01,canonical_flights.parquet,flight_G8-7538_50961
S0002196,S0002196_A3,Rail,Raj,12953,Premium 2-Tier AC,Evening,3711.08,17.03,1330.9,0,42.59,0.65,0.1,0.03,canonical_train_routes.parquet,train_12953_BDTS_NZM
S0002197,S0002197_A1,Flight,Vistara,UK-878,Economy,Afternoon,5007.0,19.67,1265.6,1,194.9,0.88,0.03,0.01,canonical_flights.parquet,flight_UK-878_154219
S0002197,S0002197_A2,Flight,Indigo,6E-643,Economy,Afternoon,7183.0,2.25,1265.6,0,194.9,0.88,0.03,0.01,canonical_flights.parquet,flight_6E-643_153265
S0002197,S0002197_A3,Rail,SF,12174,3-Tier AC,Afternoon,26312.93,7.2,17748.6,0,567.96,0.65,0.1,0.03,canonical_train_routes.parquet,train_12174_SCI_BDI
S0002198,S0002198_A1,Flight,Vistara,UK-890,Business,Evening,53499.0,25.92,1207.2,1,185.91,0.88,0.03,0.01,canonical_flights.parquet,flight_UK-890_283677
S0002198,S0002198_A2,Flight,Indigo,6E-283,Economy,Evening,4330.0,2.0,1207.2,0,185.91,0.88,0.03,0.01,canonical_flights.parquet,flight_6E-283_172816
S0002198,S0002198_A3,Rail,Exp,15960,3-Tier AC,Evening,615.98,9.92,385.8,0,12.35,0.6268,0.2328,0.0,canonical_train_routes.parquet,train_15960_HCR_HWH
S0002198,S0002198_A4,Rail,SF,12508,2-Tier AC,Evening,891.98,7.27,378.2,0,12.1,0.6268,0.2328,0.0,canonical_train_routes.parquet,train_12508_HCR_HWH
S0002199,S0002199_A1,Flight,SpiceJet,SG-2976,Economy,Evening,3791.0,15.25,1137.1,1,175.11,0.88,0.03,0.01,canonical_flights.parquet,flight_SG-2976_2790
S0002199,S0002199_A2,Flight,AirAsia,I5-747,Economy,Evening,4867.0,12.25,1137.1,1,175.11,0.88,0.03,0.01,canonical_flights.parquet,flight_I5-747_6316
S0002199,S0002199_A3,Flight,Air India,AI-465,Business,Evening,49896.0,6.25,1137.1,1,175.11,0.88,0.03,0.01,canonical_flights.parquet,flight_AI-465_211486
S0002199,S0002199_A4,Rail,Exp,11058,2-Tier AC,Evening,41019.24,32.57,18785.2,0,601.13,0.65,0.1,0.03,canonical_train_routes.parquet,train_11058_BHD_DR
S0002199,S0002199_A5,Rail,Exp,11016,Standard Sleeper,Evening,200.98,8.42,386.5,0,12.37,0.4558,0.3748,0.0982,canonical_train_routes.parquet,train_11016_BDI_LTT
S0002200,S0002200_A1,Flight,AirAsia,I5-552,Economy,Early Morning,3999.0,2.42,1312.4,0,202.11,0.88,0.03,0.01,canonical_flights.parquet,flight_I5-552_124026
S0002200,S0002200_A2,Flight,Indigo,6E-139,Economy,Early Morning,4439.0,6.5,1312.4,1,202.11,0.88,0.03,0.01,canonical_flights.parquet,flight_6E-139_124918
S0002200,S0002200_A3,Rail,Drnt,12283,Premium 3-Tier AC,Early Morning,3754.22,35.65,1998.9,0,63.96,0.65,0.1,0.03,canonical_train_routes.parquet,train_12283_SHMI_NZM
S0002201,S0002201_A1,Flight,Vistara,UK-874,Economy,Morning,5441.0,23.33,456.1,1,70.24,0.88,0.03,0.01,canonical_flights.parquet,flight_UK-874_170292
S0002201,S0002201_A2,Flight,Vistara,UK-874,Economy,Morning,7927.0,14.33,456.1,1,70.24,0.88,0.03,0.01,canonical_flights.parquet,flight_UK-874_166900
S0002201,S0002201_A3,Flight,Vistara,UK-874,Business,Morning,38099.0,9.25,456.1,1,70.24,0.88,0.03,0.01,canonical_flights.parquet,flight_UK-874_281429
S0002201,S0002201_A4,Rail,SF,12835,3-Tier AC,Morning,1604.92,19.38,1054.0,0,33.73,0.65,0.1,0.03,canonical_train_routes.parquet,train_12835_SCM_YPR
S0002202,S0002202_A1,Flight,Indigo,6E-132,Economy,Morning,3096.0,1.5,622.7,0,95.9,0.88,0.03,0.01,canonical_flights.parquet,flight_6E-132_162622
S0002202,S0002202_A2,Flight,Vistara,UK-830,Economy,Morning,4436.0,12.5,622.7,1,95.9,0.88,0.03,0.01,canonical_flights.parquet,flight_UK-830_163604
S0002202,S0002202_A3,Flight,Indigo,6E-132,Economy,Morning,3096.0,1.5,622.7,0,95.9,0.88,0.03,0.01,canonical_flights.parquet,flight_6E-132_161049
S0002202,S0002202_A4,Rail,SF,12520,Standard Sleeper,Morning,9037.29,18.0,17379.4,0,556.14,0.4558,0.3748,0.0982,canonical_train_routes.parquet,train_12520_SCKR_LTT
S0002202,S0002202_A5,Rail,SF,12151,3-Tier AC,Morning,4688.65,18.0,3137.6,0,100.4,0.4558,0.3748,0.0982,canonical_train_routes.parquet,train_12151_BSCN_LTT
S0002203,S0002203_A1,Flight,Air India,AI-402,Business,Morning,60978.0,13.75,1546.8,1,238.21,0.88,0.03,0.01,canonical_flights.parquet,flight_AI-402_267608
S0002203,S0002203_A2,Rail,SF,12509,3-Tier AC,Morning,178242.48,18.0,120403.7,0,3852.92,0.65,0.1,0.03,canonical_train_routes.parquet,train_12509_HWHG_BNC
S0002204,S0002204_A1,Flight,Vistara,UK-832,Business,Early Morning,51457.0,10.08,507.8,1,78.2,0.88,0.03,0.01,canonical_flights.parquet,flight_UK-832_298320
S0002204,S0002204_A2,Rail,MEMU,40003,2-Tier AC,Early Morning,79.93,1.0,5.7,0,0.18,0.65,0.1,0.03,canonical_train_routes.parquet,train_40003_MSB_MSC
S0002205,S0002205_A1,Flight,Air India,AI-803,Economy,Early Morning,5530.0,14.08,1265.6,1,194.9,0.88,0.03,0.01,canonical_flights.parquet,flight_AI-803_35038
S0002205,S0002205_A2,Flight,Air India,AI-401,Business,Early Morning,47408.0,14.42,1265.6,1,194.9,0.88,0.03,0.01,canonical_flights.parquet,flight_AI-401_219580
S0002205,S0002205_A3,Rail,SKr,12826,Standard Sleeper,Early Morning,628.47,19.08,1208.6,0,38.68,0.65,0.1,0.03,canonical_train_routes.parquet,train_12826_NDLS_BKSC
S0002206,S0002206_A1,Flight,AirAsia,I5-829,Economy,Night,1998.0,12.92,1759.4,1,270.95,0.88,0.03,0.01,canonical_flights.parquet,flight_I5-829_38304
S0002206,S0002206_A2,Flight,Air India,AI-762,Business,Night,47657.0,26.92,1759.4,1,270.95,0.88,0.03,0.01,canonical_flights.parquet,flight_AI-762_222433
S0002206,S0002206_A3,Rail,SKr,12463-Slip,3-Tier AC,Night,26797.33,11.1,18075.9,0,578.43,0.65,0.1,0.03,canonical_train_routes.parquet,train_12463-Slip_BWSN_UMS
S0002207,S0002207_A1,Flight,Vistara,UK-708,Economy,Night,5975.0,13.5,1385.2,1,213.32,0.88,0.03,0.01,canonical_flights.parquet,flight_UK-708_149768
S0002207,S0002207_A2,Rail,Exp,14646,3-Tier AC,Night,832.36,10.72,532.0,0,17.02,0.65,0.1,0.03,canonical_train_routes.parquet,train_14646_JAT_MSP
S0002208,S0002208_A1,Flight,Indigo,6E-2188,Economy,Afternoon,5918.0,6.75,1759.4,1,270.95,0.88,0.03,0.01,canonical_flights.parquet,flight_6E-2188_39133
S0002208,S0002208_A2,Flight,Vistara,UK-993,Economy,Afternoon,4979.0,10.25,1759.4,1,270.95,0.88,0.03,0.01,canonical_flights.parquet,flight_UK-993_41126
S0002208,S0002208_A3,Rail,Exp,15647,3-Tier AC,Afternoon,371.19,3.38,220.4,0,7.05,0.65,0.1,0.03,canonical_train_routes.parquet,train_15647_BDI_MUO
S0002209,S0002209_A1,Flight,Air India,AI-624,Business,Evening,42457.0,23.5,1708.8,1,263.16,0.88,0.03,0.01,canonical_flights.parquet,flight_AI-624_212800
