session_id,traveller_id,origin_city,destination_city,search_date,travel_date,lead_days,departure_window,trip_purpose,party_size
S0038426,T004804,Delhi,Bangalore,2024-03-02,2024-03-10,8,Early Morning,Leisure,2
S0038427,T004804,Bangalore,Hyderabad,2024-03-20,2024-04-30,41,Morning,Business,2
S0038428,T004804,Delhi,Kolkata,2024-03-12,2024-04-14,33,Morning,Commute,2
S0038429,T004804,Chennai,Delhi,2024-03-06,2024-04-21,46,Evening,Business,2
S0038430,T004804,Delhi,Hyderabad,2024-03-30,2024-05-17,48,Afternoon,Family / Personal,1
S0038431,T004804,Hyderabad,Delhi,2024-03-08,2024-04-10,33,Morning,Leisure,1
S0038432,T004804,Bangalore,Delhi,2024-03-14,2024-04-06,23,Night,Family / Personal,2
S0038433,T004805,Bangalore,Delhi,2024-03-07,2024-04-06,30,Night,Leisure,2
S0038434,T004805,Delhi,Chennai,2024-03-21,2024-05-08,48,Evening,Commute,1
S0038435,T004805,Delhi,Bangalore,2024-03-13,2024-04-18,36,Evening,Family / Personal,1
S0038436,T004805,Kolkata,Delhi,2024-03-06,2024-03-19,13,Early Morning,Leisure,2
S0038437,T004805,Kolkata,Delhi,2024-03-30,2024-05-05,36,Morning,Family / Personal,2
S0038438,T004805,Kolkata,Delhi,2024-03-10,2024-03-16,6,Afternoon,Business,2
S0038439,T004805,Bangalore,Mumbai,2024-03-27,2024-05-04,38,Afternoon,Family / Personal,2
S0038440,T004805,Bangalore,Hyderabad,2024-03-18,2024-04-17,30,Afternoon,Business,1
S0038441,T004806,Mumbai,Bangalore,2024-03-24,2024-04-15,22,Early Morning,Family / Personal,1
S0038442,T004806,Hyderabad,Bangalore,2024-03-15,2024-04-10,26,Morning,Family / Personal,2
S0038443,T004806,Hyderabad,Bangalore,2024-03-12,2024-04-03,22,Afternoon,Family / Personal,2
S0038444,T004806,Delhi,Mumbai,2024-03-18,2024-03-29,11,Evening,Leisure,2
S0038445,T004806,Chennai,Mumbai,2024-03-12,2024-04-03,22,Afternoon,Business,2
S0038446,T004806,Delhi,Chennai,2024-03-06,2024-04-07,32,Afternoon,Family / Personal,2
S0038447,T004806,Delhi,Chennai,2024-03-18,2024-04-21,34,Night,Business,2
S0038448,T004806,Mumbai,Chennai,2024-03-30,2024-04-04,5,Evening,Family / Personal,1
S0038449,T004807,Mumbai,Hyderabad,2024-03-09,2024-04-12,34,Morning,Family / Personal,2
S0038450,T004807,Bangalore,Chennai,2024-03-25,2024-04-18,24,Early Morning,Family / Personal,3
S0038451,T004807,Bangalore,Kolkata,2024-03-19,2024-04-22,34,Night,Leisure,1
S0038452,T004807,Hyderabad,Bangalore,2024-03-18,2024-04-10,23,Afternoon,Family / Personal,4
S0038453,T004807,Mumbai,Delhi,2024-03-12,2024-04-29,48,Early Morning,Leisure,2
S0038454,T004807,Mumbai,Bangalore,2024-03-22,2024-04-14,23,Morning,Family / Personal,1
S0038455,T004807,Hyderabad,Chennai,2024-03-28,2024-05-12,45,Night,Business,1
S0038456,T004807,Delhi,Bangalore,2024-03-29,2024-04-24,26,Afternoon,Family / Personal,1
S0038457,T004808,Hyderabad,Delhi,2024-03-29,2024-05-11,43,Evening,Family / Personal,1
S0038458,T004808,Hyderabad,Mumbai,2024-03-17,2024-04-04,18,Evening,Commute,2
S0038459,T004808,Delhi,Kolkata,2024-03-18,2024-05-03,46,Morning,Family / Personal,2
S0038460,T004808,Bangalore,Mumbai,2024-03-24,2024-04-16,23,Early Morning,Family / Personal,1
S0038461,T004808,Delhi,Chennai,2024-03-19,2024-04-09,21,Night,Family / Personal,3
S0038462,T004808,Hyderabad,Mumbai,2024-03-06,2024-04-14,39,Early Morning,Commute,2
S0038463,T004808,Hyderabad,Mumbai,2024-03-16,2024-04-05,20,Evening,Family / Personal,2
S0038464,T004808,Chennai,Hyderabad,2024-03-26,2024-04-17,22,Evening,Family / Personal,4
S0038465,T004809,Kolkata,Mumbai,2024-03-15,2024-04-30,46,Night,Leisure,2
S0038466,T004809,Kolkata,Chennai,2024-03-25,2024-05-04,40,Evening,Family / Personal,2
S0038467,T004809,Chennai,Bangalore,2024-03-03,2024-03-11,8,Afternoon,Family / Personal,1
S0038468,T004809,Bangalore,Mumbai,2024-03-06,2024-03-23,17,Morning,Family / Personal,2
S0038469,T004809,Bangalore,Kolkata,2024-03-17,2024-04-13,27,Morning,Family / Personal,1
S0038470,T004809,Chennai,Kolkata,2024-03-10,2024-04-25,46,Night,Family / Personal,2
S0038471,T004809,Mumbai,Kolkata,2024-03-08,2024-04-08,31,Night,Leisure,2
S0038472,T004809,Bangalore,Delhi,2024-03-19,2024-04-09,21,Afternoon,Leisure,2
S0038473,T004810,Chennai,Mumbai,2024-03-25,2024-05-06,42,Afternoon,Family / Personal,1
S0038474,T004810,Mumbai,Delhi,2024-03-02,2024-03-12,10,Afternoon,Leisure,1
S0038475,T004810,Chennai,Bangalore,2024-03-28,2024-05-15,48,Early Morning,Leisure,1
S0038476,T004810,Delhi,Hyderabad,2024-03-21,2024-04-29,39,Early Morning,Family / Personal,4
S0038477,T004810,Bangalore,Chennai,2024-03-16,2024-03-23,7,Afternoon,Leisure,2
S0038478,T004810,Mumbai,Delhi,2024-03-03,2024-03-15,12,Morning,Family / Personal,2
S0038479,T004810,Kolkata,Bangalore,2024-03-13,2024-03-25,12,Evening,Leisure,2
S0038480,T004810,Mumbai,Kolkata,2024-03-24,2024-05-02,39,Afternoon,Family / Personal,2
S0038481,T004811,Kolkata,Bangalore,2024-03-07,2024-04-07,31,Early Morning,Leisure,1
S0038482,T004811,Hyderabad,Bangalore,2024-03-14,2024-04-25,42,Morning,Leisure,2
S0038483,T004811,Kolkata,Chennai,2024-03-20,2024-04-05,16,Early Morning,Family / Personal,3
S0038484,T004811,Chennai,Hyderabad,2024-03-21,2024-04-18,28,Early Morning,Commute,2
S0038485,T004811,Delhi,Chennai,2024-03-30,2024-04-26,27,Early Morning,Family / Personal,1
S0038486,T004811,Hyderabad,Delhi,2024-03-13,2024-04-08,26,Early Morning,Business,2
S0038487,T004811,Delhi,Mumbai,2024-03-16,2024-03-25,9,Night,Leisure,3
S0038488,T004811,Mumbai,Delhi,2024-03-30,2024-05-10,41,Afternoon,Leisure,2
S0038489,T004812,Mumbai,Delhi,2024-03-23,2024-04-11,19,Evening,Business,4
S0038490,T004812,Bangalore,Kolkata,2024-03-04,2024-03-21,17,Morning,Leisure,2
S0038491,T004812,Kolkata,Delhi,2024-03-23,2024-04-04,12,Early Morning,Commute,2
S0038492,T004812,Hyderabad,Delhi,2024-03-07,2024-03-19,12,Afternoon,Family / Personal,1
S0038493,T004812,Hyderabad,Bangalore,2024-03-24,2024-03-28,4,Early Morning,Commute,2
S0038494,T004812,Mumbai,Chennai,2024-03-10,2024-04-16,37,Night,Leisure,1
S0038495,T004812,Bangalore,Mumbai,2024-03-07,2024-04-03,27,Morning,Family / Personal,1
S0038496,T004812,Delhi,Chennai,2024-03-21,2024-03-26,5,Early Morning,Family / Personal,2
S0038497,T004813,Hyderabad,Mumbai,2024-03-08,2024-03-16,8,Early Morning,Family / Personal,1
S0038498,T004813,Delhi,Chennai,2024-03-30,2024-05-13,44,Afternoon,Family / Personal,4
S0038499,T004813,Bangalore,Delhi,2024-03-16,2024-04-29,44,Early Morning,Family / Personal,1
S0038500,T004813,Bangalore,Hyderabad,2024-03-25,2024-03-26,1,Morning,Family / Personal,1
S0038501,T004813,Kolkata,Mumbai,2024-03-09,2024-03-31,22,Afternoon,Commute,4
S0038502,T004813,Chennai,Kolkata,2024-03-19,2024-05-01,43,Morning,Family / Personal,1
S0038503,T004813,Kolkata,Hyderabad,2024-03-07,2024-04-09,33,Early Morning,Family / Personal,1
S0038504,T004813,Hyderabad,Chennai,2024-03-12,2024-03-29,17,Night,Family / Personal,2
S0038505,T004814,Hyderabad,Kolkata,2024-03-01,2024-04-08,38,Evening,Family / Personal,2
S0038506,T004814,Bangalore,Hyderabad,2024-03-27,2024-04-21,25,Evening,Business,1
S0038507,T004814,Hyderabad,Kolkata,2024-03-06,2024-03-21,15,Morning,Family / Personal,2
S0038508,T004814,Delhi,Bangalore,2024-03-19,2024-04-08,20,Morning,Family / Personal,1
S0038509,T004814,Kolkata,Mumbai,2024-03-24,2024-04-16,23,Morning,Commute,4
S0038510,T004814,Bangalore,Kolkata,2024-03-12,2024-03-24,12,Evening,Family / Personal,2
S0038511,T004814,Delhi,Mumbai,2024-03-25,2024-05-13,49,Morning,Leisure,2
S0038512,T004814,Delhi,Chennai,2024-03-01,2024-03-24,23,Afternoon,Leisure,2
S0038513,T004815,Delhi,Kolkata,2024-03-14,2024-03-29,15,Night,Family / Personal,2
S0038514,T004815,Mumbai,Kolkata,2024-03-28,2024-05-14,47,Morning,Leisure,1
S0038515,T004815,Delhi,Kolkata,2024-03-12,2024-04-08,27,Night,Family / Personal,1
S0038516,T004815,Kolkata,Mumbai,2024-03-05,2024-04-20,46,Morning,Leisure,3
S0038517,T004815,Bangalore,Delhi,2024-03-11,2024-04-22,42,Evening,Family / Personal,2
S0038518,T004815,Hyderabad,Kolkata,2024-03-24,2024-04-06,13,Afternoon,Commute,2
S0038519,T004815,Chennai,Hyderabad,2024-03-30,2024-04-07,8,Early Morning,Leisure,1
S0038520,T004815,Hyderabad,Chennai,2024-03-26,2024-05-09,44,Evening,Family / Personal,2
S0038521,T004816,Mumbai,Delhi,2024-03-21,2024-04-10,20,Evening,Leisure,4
S0038522,T004816,Delhi,Bangalore,2024-03-25,2024-04-10,16,Evening,Family / Personal,2
S0038523,T004816,Delhi,Hyderabad,2024-03-14,2024-03-18,4,Evening,Leisure,3
S0038524,T004816,Mumbai,Chennai,2024-03-06,2024-03-27,21,Early Morning,Family / Personal,1
S0038525,T004816,Hyderabad,Delhi,2024-03-03,2024-03-27,24,Night,Family / Personal,1
S0038526,T004816,Delhi,Mumbai,2024-03-06,2024-03-12,6,Night,Family / Personal,2
S0038527,T004816,Chennai,Bangalore,2024-03-16,2024-03-23,7,Early Morning,Family / Personal,4
S0038528,T004816,Bangalore,Chennai,2024-03-27,2024-04-03,7,Early Morning,Commute,2
S0038529,T004817,Bangalore,Hyderabad,2024-03-09,2024-04-18,40,Night,Leisure,1
S0038530,T004817,Mumbai,Bangalore,2024-03-26,2024-05-07,42,Early Morning,Family / Personal,3
S0038531,T004817,Delhi,Chennai,2024-03-20,2024-05-01,42,Afternoon,Family / Personal,4
S0038532,T004817,Bangalore,Delhi,2024-03-30,2024-04-05,6,Afternoon,Leisure,2
S0038533,T004817,Kolkata,Hyderabad,2024-03-22,2024-03-29,7,Evening,Family / Personal,4
S0038534,T004817,Kolkata,Mumbai,2024-03-03,2024-03-31,28,Evening,Family / Personal,1
S0038535,T004817,Kolkata,Mumbai,2024-03-08,2024-03-29,21,Afternoon,Leisure,1
S0038536,T004817,Delhi,Bangalore,2024-03-15,2024-04-21,37,Evening,Family / Personal,2
S0038537,T004818,Bangalore,Hyderabad,2024-03-16,2024-04-25,40,Night,Family / Personal,2
S0038538,T004818,Bangalore,Chennai,2024-03-28,2024-05-10,43,Night,Family / Personal,2
S0038539,T004818,Mumbai,Hyderabad,2024-03-30,2024-04-27,28,Early Morning,Family / Personal,2
S0038540,T004818,Hyderabad,Chennai,2024-03-09,2024-03-11,2,Night,Family / Personal,1
S0038541,T004818,Bangalore,Chennai,2024-03-08,2024-04-09,32,Evening,Leisure,2
S0038542,T004818,Bangalore,Delhi,2024-03-05,2024-03-12,7,Night,Leisure,3
S0038543,T004818,Hyderabad,Mumbai,2024-03-07,2024-04-23,47,Morning,Family / Personal,2
S0038544,T004818,Delhi,Hyderabad,2024-03-25,2024-05-03,39,Early Morning,Business,4
S0038545,T004819,Chennai,Delhi,2024-03-05,2024-04-09,35,Morning,Leisure,1
S0038546,T004819,Bangalore,Mumbai,2024-03-20,2024-03-30,10,Night,Commute,1
S0038547,T004819,Kolkata,Chennai,2024-03-15,2024-03-18,3,Night,Leisure,4
S0038548,T004819,Chennai,Hyderabad,2024-03-11,2024-03-16,5,Evening,Leisure,2
S0038549,T004819,Mumbai,Bangalore,2024-03-26,2024-05-01,36,Afternoon,Family / Personal,2
S0038550,T004819,Hyderabad,Bangalore,2024-03-01,2024-04-08,38,Early Morning,Family / Personal,2
S0038551,T004819,Chennai,Bangalore,2024-03-15,2024-03-23,8,Early Morning,Family / Personal,2
S0038552,T004819,Chennai,Mumbai,2024-03-26,2024-04-26,31,Afternoon,Business,4
S0038553,T004820,Hyderabad,Kolkata,2024-03-29,2024-05-12,44,Evening,Family / Personal,3
S0038554,T004820,Chennai,Hyderabad,2024-03-11,2024-04-24,44,Evening,Family / Personal,3
S0038555,T004820,Bangalore,Hyderabad,2024-03-15,2024-05-03,49,Night,Leisure,3
S0038556,T004820,Bangalore,Kolkata,2024-03-26,2024-05-05,40,Evening,Leisure,2
S0038557,T004820,Delhi,Chennai,2024-03-26,2024-04-07,12,Afternoon,Family / Personal,2
S0038558,T004820,Delhi,Mumbai,2024-03-04,2024-04-16,43,Evening,Family / Personal,1
S0038559,T004820,Mumbai,Chennai,2024-03-07,2024-03-17,10,Afternoon,Family / Personal,2
S0038560,T004820,Chennai,Bangalore,2024-03-26,2024-04-25,30,Early Morning,Leisure,2
S0038561,T004821,Kolkata,Bangalore,2024-03-19,2024-05-02,44,Early Morning,Family / Personal,2
S0038562,T004821,Chennai,Delhi,2024-03-01,2024-03-03,2,Morning,Family / Personal,1
S0038563,T004821,Bangalore,Chennai,2024-03-20,2024-03-29,9,Afternoon,Leisure,1
S0038564,T004821,Delhi,Chennai,2024-03-10,2024-03-28,18,Night,Family / Personal,2
S0038565,T004821,Chennai,Kolkata,2024-03-03,2024-03-08,5,Morning,Family / Personal,3
S0038566,T004821,Mumbai,Chennai,2024-03-30,2024-04-06,7,Early Morning,Leisure,3
S0038567,T004821,Delhi,Chennai,2024-03-22,2024-05-04,43,Morning,Family / Personal,3
S0038568,T004821,Mumbai,Hyderabad,2024-03-26,2024-05-11,46,Early Morning,Family / Personal,2
S0038569,T004822,Hyderabad,Chennai,2024-03-04,2024-03-09,5,Afternoon,Leisure,2
S0038570,T004822,Mumbai,Kolkata,2024-03-06,2024-03-08,2,Early Morning,Family / Personal,2
S0038571,T004822,Kolkata,Chennai,2024-03-27,2024-03-31,4,Evening,Business,2
S0038572,T004822,Delhi,Kolkata,2024-03-28,2024-04-19,22,Afternoon,Commute,1
S0038573,T004822,Kolkata,Chennai,2024-03-06,2024-04-17,42,Night,Leisure,3
S0038574,T004822,Mumbai,Bangalore,2024-03-06,2024-04-19,44,Afternoon,Family / Personal,3
S0038575,T004822,Bangalore,Mumbai,2024-03-16,2024-04-28,43,Night,Family / Personal,2
S0038576,T004822,Kolkata,Delhi,2024-03-03,2024-03-25,22,Early Morning,Family / Personal,2
S0038577,T004823,Hyderabad,Mumbai,2024-03-15,2024-04-04,20,Morning,Family / Personal,2
S0038578,T004823,Delhi,Hyderabad,2024-03-12,2024-03-18,6,Evening,Leisure,2
S0038579,T004823,Kolkata,Delhi,2024-03-15,2024-04-15,31,Early Morning,Leisure,2
S0038580,T004823,Delhi,Hyderabad,2024-03-09,2024-04-05,27,Early Morning,Family / Personal,1
S0038581,T004823,Chennai,Kolkata,2024-03-13,2024-04-23,41,Afternoon,Commute,3
S0038582,T004823,Hyderabad,Mumbai,2024-03-08,2024-04-12,35,Morning,Family / Personal,2
S0038583,T004823,Chennai,Mumbai,2024-03-30,2024-04-29,30,Afternoon,Family / Personal,1
S0038584,T004823,Kolkata,Bangalore,2024-03-08,2024-03-12,4,Evening,Family / Personal,1
S0038585,T004824,Mumbai,Bangalore,2024-03-17,2024-03-23,6,Night,Commute,3
S0038586,T004824,Kolkata,Delhi,2024-03-12,2024-03-29,17,Morning,Family / Personal,3
S0038587,T004824,Chennai,Hyderabad,2024-03-25,2024-05-11,47,Evening,Family / Personal,1
S0038588,T004824,Kolkata,Mumbai,2024-03-28,2024-05-16,49,Early Morning,Business,1
S0038589,T004824,Mumbai,Bangalore,2024-03-08,2024-04-11,34,Evening,Family / Personal,2
S0038590,T004824,Delhi,Kolkata,2024-03-11,2024-04-14,34,Evening,Family / Personal,3
S0038591,T004824,Chennai,Kolkata,2024-03-22,2024-04-15,24,Afternoon,Business,2
S0038592,T004824,Bangalore,Chennai,2024-03-17,2024-03-21,4,Evening,Family / Personal,1
S0038593,T004825,Chennai,Bangalore,2024-03-16,2024-04-23,38,Evening,Leisure,2
S0038594,T004825,Kolkata,Chennai,2024-03-04,2024-03-28,24,Evening,Family / Personal,2
S0038595,T004825,Chennai,Delhi,2024-03-14,2024-04-17,34,Early Morning,Family / Personal,1
S0038596,T004825,Bangalore,Hyderabad,2024-03-16,2024-03-25,9,Early Morning,Family / Personal,3
S0038597,T004825,Hyderabad,Bangalore,2024-03-09,2024-03-25,16,Early Morning,Leisure,1
S0038598,T004825,Bangalore,Mumbai,2024-03-08,2024-03-11,3,Morning,Family / Personal,1
S0038599,T004825,Delhi,Hyderabad,2024-03-17,2024-04-17,31,Evening,Family / Personal,1
S0038600,T004825,Mumbai,Chennai,2024-03-23,2024-04-29,37,Night,Family / Personal,1
S0038601,T004826,Delhi,Mumbai,2024-03-01,2024-04-11,41,Morning,Family / Personal,1
S0038602,T004826,Mumbai,Bangalore,2024-03-13,2024-04-17,35,Night,Family / Personal,2
S0038603,T004826,Kolkata,Hyderabad,2024-03-14,2024-03-21,7,Morning,Family / Personal,3
S0038604,T004826,Kolkata,Bangalore,2024-03-21,2024-04-22,32,Afternoon,Leisure,3
S0038605,T004826,Chennai,Delhi,2024-03-17,2024-04-09,23,Evening,Family / Personal,2
S0038606,T004826,Kolkata,Bangalore,2024-03-10,2024-03-19,9,Evening,Leisure,4
S0038607,T004826,Mumbai,Delhi,2024-03-04,2024-04-07,34,Morning,Family / Personal,1
S0038608,T004826,Mumbai,Bangalore,2024-03-09,2024-03-26,17,Night,Family / Personal,1
S0038609,T004827,Kolkata,Hyderabad,2024-03-28,2024-04-03,6,Evening,Family / Personal,1
S0038610,T004827,Mumbai,Bangalore,2024-03-17,2024-04-05,19,Early Morning,Family / Personal,1
S0038611,T004827,Chennai,Delhi,2024-03-23,2024-04-19,27,Evening,Business,2
S0038612,T004827,Mumbai,Delhi,2024-03-08,2024-03-30,22,Night,Leisure,1
S0038613,T004827,Bangalore,Mumbai,2024-03-30,2024-04-25,26,Morning,Family / Personal,3
S0038614,T004827,Chennai,Delhi,2024-03-02,2024-03-28,26,Night,Family / Personal,3
S0038615,T004827,Delhi,Bangalore,2024-03-30,2024-04-23,24,Evening,Family / Personal,2
S0038616,T004827,Hyderabad,Chennai,2024-03-01,2024-03-03,2,Night,Family / Personal,2
S0038617,T004828,Hyderabad,Bangalore,2024-03-14,2024-04-16,33,Early Morning,Leisure,1
S0038618,T004828,Kolkata,Chennai,2024-03-19,2024-04-19,31,Evening,Leisure,3
S0038619,T004828,Kolkata,Delhi,2024-03-15,2024-03-20,5,Morning,Family / Personal,1
S0038620,T004828,Hyderabad,Delhi,2024-03-13,2024-03-30,17,Evening,Family / Personal,2
S0038621,T004828,Bangalore,Mumbai,2024-03-07,2024-04-17,41,Night,Leisure,1
S0038622,T004828,Delhi,Mumbai,2024-03-01,2024-03-22,21,Evening,Family / Personal,1
S0038623,T004828,Bangalore,Mumbai,2024-03-21,2024-05-08,48,Afternoon,Leisure,2
S0038624,T004828,Delhi,Chennai,2024-03-20,2024-04-19,30,Early Morning,Family / Personal,1
S0038625,T004829,Chennai,Hyderabad,2024-03-16,2024-04-12,27,Afternoon,Leisure,2
S0038626,T004829,Kolkata,Hyderabad,2024-03-20,2024-04-07,18,Evening,Family / Personal,3
S0038627,T004829,Hyderabad,Kolkata,2024-03-26,2024-04-21,26,Early Morning,Family / Personal,2
S0038628,T004829,Mumbai,Chennai,2024-03-24,2024-05-01,38,Morning,Business,1
S0038629,T004829,Delhi,Kolkata,2024-03-01,2024-04-03,33,Afternoon,Family / Personal,2
S0038630,T004829,Chennai,Kolkata,2024-03-10,2024-03-23,13,Early Morning,Family / Personal,2
S0038631,T004829,Chennai,Kolkata,2024-03-17,2024-04-22,36,Afternoon,Leisure,1
S0038632,T004829,Mumbai,Kolkata,2024-03-08,2024-04-12,35,Afternoon,Family / Personal,4
S0038633,T004830,Mumbai,Chennai,2024-03-07,2024-03-22,15,Night,Family / Personal,2
S0038634,T004830,Kolkata,Delhi,2024-03-03,2024-03-16,13,Night,Family / Personal,1
S0038635,T004830,Kolkata,Bangalore,2024-03-08,2024-04-11,34,Evening,Business,2
S0038636,T004830,Chennai,Mumbai,2024-03-28,2024-04-14,17,Morning,Family / Personal,1
S0038637,T004830,Hyderabad,Mumbai,2024-03-23,2024-04-01,9,Afternoon,Leisure,2
S0038638,T004830,Hyderabad,Chennai,2024-03-27,2024-04-12,16,Afternoon,Family / Personal,3
S0038639,T004830,Hyderabad,Delhi,2024-03-22,2024-04-26,35,Afternoon,Family / Personal,2
S0038640,T004830,Mumbai,Bangalore,2024-03-12,2024-04-20,39,Afternoon,Family / Personal,2
S0038641,T004831,Mumbai,Kolkata,2024-03-27,2024-05-13,47,Afternoon,Leisure,1
S0038642,T004831,Chennai,Hyderabad,2024-03-28,2024-04-30,33,Evening,Leisure,2
S0038643,T004831,Bangalore,Delhi,2024-03-23,2024-04-29,37,Night,Family / Personal,2
S0038644,T004831,Hyderabad,Kolkata,2024-03-11,2024-03-18,7,Morning,Leisure,3
S0038645,T004831,Kolkata,Bangalore,2024-03-22,2024-04-10,19,Night,Family / Personal,2
S0038646,T004831,Hyderabad,Chennai,2024-03-16,2024-03-24,8,Evening,Family / Personal,4
S0038647,T004831,Kolkata,Delhi,2024-03-26,2024-04-03,8,Evening,Leisure,2
S0038648,T004831,Chennai,Kolkata,2024-03-07,2024-04-25,49,Morning,Leisure,4
S0038649,T004832,Bangalore,Delhi,2024-03-10,2024-04-03,24,Evening,Leisure,1
S0038650,T004832,Kolkata,Delhi,2024-03-04,2024-03-07,3,Evening,Family / Personal,1
S0038651,T004832,Mumbai,Bangalore,2024-03-05,2024-03-13,8,Afternoon,Family / Personal,2
S0038652,T004832,Delhi,Hyderabad,2024-03-14,2024-03-16,2,Night,Family / Personal,1
S0038653,T004832,Delhi,Kolkata,2024-03-17,2024-03-25,8,Evening,Leisure,1
S0038654,T004832,Chennai,Kolkata,2024-03-09,2024-03-31,22,Afternoon,Leisure,3
S0038655,T004832,Bangalore,Mumbai,2024-03-10,2024-04-04,25,Early Morning,Business,2
S0038656,T004832,Chennai,Bangalore,2024-03-03,2024-03-11,8,Night,Family / Personal,2
S0038657,T004833,Delhi,Kolkata,2024-03-15,2024-03-31,16,Early Morning,Family / Personal,1
S0038658,T004833,Hyderabad,Delhi,2024-03-29,2024-05-05,37,Morning,Family / Personal,1
S0038659,T004833,Chennai,Bangalore,2024-03-03,2024-04-18,46,Morning,Leisure,4
S0038660,T004833,Delhi,Chennai,2024-03-22,2024-05-09,48,Early Morning,Leisure,3
S0038661,T004833,Mumbai,Kolkata,2024-03-25,2024-04-25,31,Evening,Commute,1
S0038662,T004833,Kolkata,Mumbai,2024-03-21,2024-03-26,5,Night,Family / Personal,2
S0038663,T004833,Chennai,Kolkata,2024-03-23,2024-03-31,8,Night,Family / Personal,2
S0038664,T004833,Hyderabad,Bangalore,2024-03-26,2024-04-29,34,Night,Leisure,1
S0038665,T004834,Delhi,Hyderabad,2024-03-02,2024-03-25,23,Evening,Family / Personal,2
S0038666,T004834,Hyderabad,Chennai,2024-03-02,2024-04-20,49,Night,Family / Personal,2
S0038667,T004834,Mumbai,Bangalore,2024-03-08,2024-04-21,44,Evening,Family / Personal,2
S0038668,T004834,Bangalore,Hyderabad,2024-03-11,2024-04-12,32,Evening,Leisure,2
S0038669,T004834,Chennai,Bangalore,2024-03-24,2024-05-11,48,Evening,Family / Personal,2
S0038670,T004834,Bangalore,Mumbai,2024-03-22,2024-05-01,40,Night,Commute,2
S0038671,T004834,Kolkata,Hyderabad,2024-03-01,2024-04-16,46,Afternoon,Family / Personal,1
S0038672,T004834,Chennai,Bangalore,2024-03-13,2024-04-10,28,Morning,Family / Personal,2
S0038673,T004835,Chennai,Kolkata,2024-03-02,2024-03-15,13,Early Morning,Commute,3
S0038674,T004835,Delhi,Mumbai,2024-03-12,2024-04-09,28,Night,Family / Personal,2
S0038675,T004835,Chennai,Hyderabad,2024-03-23,2024-04-09,17,Afternoon,Family / Personal,3
S0038676,T004835,Bangalore,Kolkata,2024-03-06,2024-03-19,13,Night,Family / Personal,2
S0038677,T004835,Kolkata,Bangalore,2024-03-13,2024-04-10,28,Evening,Family / Personal,1
S0038678,T004835,Delhi,Bangalore,2024-03-14,2024-04-14,31,Morning,Family / Personal,2
S0038679,T004835,Kolkata,Delhi,2024-03-17,2024-03-21,4,Evening,Family / Personal,2
S0038680,T004835,Chennai,Mumbai,2024-03-18,2024-04-02,15,Morning,Family / Personal,2
S0038681,T004836,Mumbai,Chennai,2024-03-30,2024-04-13,14,Morning,Family / Personal,2
S0038682,T004836,Chennai,Hyderabad,2024-03-12,2024-03-13,1,Afternoon,Family / Personal,3
